Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
14D201763,06/22/2014 11:00:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Marlboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,45,1
14A302709,06/27/2014 12:10:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,19,1
14C302131,06/28/2014 12:46:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|Accident - Property|Recreational Vehicle Incident/Violation,Pownal,Bennington,Bennington,23V1201A1#1,VSP: Brattleboro,Male,35,1
14D302521,06/28/2014 12:56:00 PM,VSP: Royalton,Accident - Property|DLS|Accident - Property|Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1205,VSP: Royalton,Male,23,1
14B301262,06/29/2014 12:30:00 AM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|Accident - Injury,Newbury,Orange,Orange,23V1201,VSP: Bradford,Male,26,1
14B102020,06/29/2014 01:02:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,41,1
14D201845,06/29/2014 07:21:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Dummerston,Windham,Windham,23V1201,VSP: Brattleboro,Male,53,1
14D101985,07/03/2014 12:40:00 AM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Westminster,Windham,Windham,23V1201,VSP: Rockingham,Female,23,1
14D101994,07/03/2014 07:15:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence|Accident - Property,Grafton,Windham,Windham,23V1201,VSP: Rockingham,Female,20,1
14D201891,07/03/2014 11:12:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Townshend,Windham,Windham,23V1201A1#1,VSP: Brattleboro,Female,29,1
14D201898,07/04/2014 07:57:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Townshend,Windham,Windham,23V1201A1#1,VSP: Brattleboro,Female,42,1
14A302843,07/05/2014 12:28:00 AM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Washington,Orange,Orange,23V1201,VSP: Middlesex,Female,50,1
14C103622,07/05/2014 04:14:00 PM,VSP: Rutland,Theft of Motor Vehicle|Accident - Property|Accident - Property|Drive/Operate Under Influence|Arrest on Warrant,Danby,Rutland,Rutland,23V1201,VSP: Rutland,Male,21,1
14A102993,07/05/2014 04:32:00 PM,VSP: Williston,Drive/Operate Under Influence|Accident - Property|Accident - Property,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Male,34,1
14B102103,07/05/2014 08:45:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1/R,VSP: Saint Johnsbury,Female,45,1
14C103646,07/06/2014 04:42:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury|C&N Operation,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,34,1
14A103046,07/08/2014 08:43:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,21,1
14C103720,07/10/2014 07:56:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Hubbardton,Rutland,Rutland,23V1201A3#1,VSP: Rutland,Female,21,1
14C202156,07/12/2014 12:37:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence|Disturbing the Peace|Suspicious Activity / Person,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,19,1
14D302745,07/13/2014 04:43:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Male,22,1
14D302830,07/18/2014 07:31:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|C&N Operation,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Female,23,1
14C103905,07/19/2014 08:47:00 AM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence|Traffic Stop|Traffic Stop,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,32,1
14B202328,07/19/2014 02:25:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Charleston,Orleans,Orleans,23V1201,VSP: Derby,Male,26,1
14A303090,07/19/2014 11:32:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,Worcester,Washington,Washington,23V1205,VSP: Middlesex,Male,22,1
14A103246,07/19/2014 11:54:00 PM,VSP: Williston,Drive/Operate Under Influence|Accident - Property,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Female,23,1
14D302860,07/20/2014 06:18:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Injury,Braintree,Orange,Orange,23V1201,VSP: Royalton,Female,30,1
14A203155,07/22/2014 11:23:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,24,1
14B102345,07/23/2014 04:00:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property|C&N Operation,Waterford,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,29,1
14A303151,07/23/2014 03:28:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Female,46,1
14A303157,07/23/2014 07:18:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Duxbury,Washington,Washington,23V1201,VSP: Middlesex,Female,68,1
14A303201,07/26/2014 02:15:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,59,1
14D202168,07/28/2014 11:13:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Whitingham,Windham,Windham,23V1201,VSP: Brattleboro,Male,25,1
14B202446,07/29/2014 09:21:00 PM,VSP: Derby,Accident - Property|Accident - Property|Drive/Operate Under Influence|Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,18,1
14D102348,07/30/2014 05:10:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence|Drugs - Possession,Londonderry,Windham,Windham,23V1201A3#1,VSP: Rockingham,Male,19,1
14C202412,08/01/2014 12:47:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,27,1
14D102390,08/02/2014 10:20:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence|Child Abuse/Neglect/Cruelty,Londonderry,Windham,Windham,23V1201A1#1,VSP: Rockingham,Female,31,1
14B301613,08/04/2014 09:53:00 PM,VSP: Bradford,Drive/Operate Under Influence|C&N Operation|Accident - Property|K9,Topsham,Orange,Orange,23V1201A1#1/R,VSP: Bradford,Female,35,1
14D303099,08/05/2014 05:11:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Male,25,1
14A303406,08/06/2014 09:35:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Orange,Orange,Orange,23V1201,VSP: Middlesex,Female,30,1
14D202297,08/09/2014 03:30:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Whitingham,Windham,Windham,23V1201,VSP: Brattleboro,Male,59,1
14A203485,08/09/2014 07:49:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|DLS,Fletcher,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,23,1
14B202639,08/14/2014 11:00:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,35,1
14D202360,08/15/2014 02:21:00 AM,VSP: Brattleboro,Drugs - Possession|Other|Drive/Operate Under Influence|Accident - Injury,Vernon,Windham,Windham,23V1201A3#1,VSP: Brattleboro,Female,56,1
14B202648,08/15/2014 06:15:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,49,1
14B202661,08/16/2014 03:19:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Newport City,Orleans,Orleans,23V1201,VSP: Derby,Male,33,1
14B102638,08/16/2014 04:50:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property|Agency Assist,Lunenburg,Essex,Essex,23V1201A1#1/R,VSP: Saint Johnsbury,Male,43,1
14B301717,08/16/2014 09:53:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Injury|C&N Operation|Accident - Property|False Information to Police,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,41,1
14B102703,08/21/2014 10:15:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Female,22,1
14C104584,08/23/2014 11:00:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|C&N Operation,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Female,48,1
14A203730,08/24/2014 08:55:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,64,1
14A103788,08/25/2014 01:27:00 AM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,39,1
14B301793,08/28/2014 06:00:00 AM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Newbury,Orange,Orange,23V1201,VSP: Bradford,Female,32,1
14A203816,08/30/2014 03:35:00 AM,VSP: Saint Albans,Burglary|Drugs - Possession|Accident - Property|Theft of Motor Vehicle|Drive/Operate Under Influence,Montgomery,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,26,1
14B202845,08/31/2014 06:30:00 PM,VSP: Derby,Child Abuse/Neglect/Cruelty|Drive/Operate Under Influence|Accident - Property,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,29,1
14B202845,08/31/2014 06:30:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence|Child Abuse/Neglect/Cruelty,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,29,1
14D303494,09/01/2014 06:39:00 PM,VSP: Royalton,C&N Operation|Accident - Property|Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,28,1
14D202551,09/02/2014 06:03:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Property,Jamaica,Windham,Windham,23V1201,VSP: Brattleboro,Female,62,1
14D303511,09/03/2014 12:36:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|False Information to Police|Disorderly Conduct|Aggravated Assault,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,31,1
14D303511,09/03/2014 12:36:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|False Information to Police|Disorderly Conduct|Aggravated Assault,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,46,1
14A303917,09/06/2014 07:30:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,33,1
14C104875,09/07/2014 12:31:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Female,35,1
14A103965,09/07/2014 02:03:00 AM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Derby,Male,39,1
14A303993,09/12/2014 08:35:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence|DLS,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,29,1
14C303062,09/13/2014 05:46:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,56,1
14D102881,09/14/2014 09:02:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Westminster,Windham,Windham,23V1201,VSP: Rockingham,Male,18,1
14A104120,09/15/2014 02:59:00 AM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence,St. George,Chittenden,Chittenden,23V1201,VSP: Williston,Female,24,1
14D303732,09/18/2014 09:39:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|Drug Crime - General,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,23,1
14D202730,09/19/2014 12:08:00 AM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Dummerston,Windham,Windham,23V1201,VSP: Brattleboro,Male,23,1
14C203049,09/20/2014 12:00:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,30,1
14C105132,09/20/2014 04:03:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|C&N Operation,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Male,52,1
14A204187,09/22/2014 09:00:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Injury,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,48,1
14D102971,09/23/2014 10:18:00 PM,VSP: Rockingham,Suspicious Activity / Person|Accident - Property|Accident - Property|Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201A3#1,VSP: Rockingham,Female,36,1
14B302003,09/26/2014 02:42:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Corinth,Orange,Orange,23V1201A2#2,VSP: Bradford,Female,41,1
14B203152,09/26/2014 10:56:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,28,1
14B103161,09/27/2014 12:10:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Waterford,Caledonia,Caledonia,23V1201A1#1/I,VSP: Saint Johnsbury,Male,24,1
14C105320,09/28/2014 01:50:00 AM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,23,1
14B103198,10/01/2014 01:08:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Concord,Essex,Essex,23V1201A1#1,VSP: Saint Johnsbury,Male,24,1
14C105434,10/02/2014 06:40:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|Traffic Stop,Pawlet,Rutland,Rutland,23V1201,VSP: Rutland,Male,23,1
14B302050,10/02/2014 04:13:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Groton,Caledonia,Caledonia,23V1201,VSP: Bradford,Male,25,1
14A104408,10/03/2014 04:32:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Eden,Lamoille,Lamoille,23V1201,VSP: Williston,Male,51,1
14B103229,10/03/2014 11:48:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Barnet,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,26,1
14A304344,10/05/2014 03:06:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,24,1
14D304008,10/09/2014 09:30:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201A2#3,VSP: Royalton,Female,31,1
14A204490,10/10/2014 07:40:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Injury,Fletcher,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,33,1
14D304039,10/12/2014 02:47:00 AM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Male,37,1
14B103320,10/13/2014 06:25:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Walden,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,57,1
14A104590,10/14/2014 09:11:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|DLS,Underhill,Chittenden,Chittenden,23V1201,VSP: Williston,Male,52,1
14C105782,10/16/2014 01:08:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property|Traffic Stop,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Female,52,1
14C105811,10/17/2014 03:17:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|C&N Operation|False Information to Police|Traffic Stop,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Female,56,1
14C303459,10/18/2014 05:32:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|C&N Operation|Violate Conditions of Release,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,21,1
14C105835,10/18/2014 07:22:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,57,1
14B302198,10/22/2014 07:40:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,West Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,29,1
14C203500,10/25/2014 01:12:00 AM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,29,1
14A204721,10/25/2014 03:23:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Injury,Berkshire,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,50,1
14B302218,10/25/2014 07:55:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|C&N Operation,Newbury,Orange,Orange,23V1201A3#1,VSP: Bradford,Male,29,1
14A104739,10/26/2014 03:20:00 AM,VSP: Williston,Drive/Operate Under Influence|Accident - Property|K9,Milton,Chittenden,Chittenden,23V1201,VSP: Williston,Male,24,1
14A104770,10/27/2014 07:29:00 PM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence|False Information to Police,Eden,Lamoille,Lamoille,23V1201,VSP: Williston,Female,33,1
14C106111,10/30/2014 12:46:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Male,24,1
14C203584,10/30/2014 11:49:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,Lincoln,Addison,Addison,23V1201,VSP: New Haven,Male,22,1
14D304316,10/31/2014 07:11:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Plymouth,Windsor,Windsor,23V1201,VSP: Royalton,Female,23,1
14B203573,11/01/2014 12:00:00 AM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Female,57,1
14C203599,11/01/2014 12:08:00 AM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Traffic Stop,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,21,1
14B103535,11/01/2014 12:28:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,24,1
14A104848,11/02/2014 01:49:00 AM,VSP: Williston,C&N Operation|Traffic Stop|Other|Drive/Operate Under Influence|Accident - Injury,Bolton,Chittenden,Chittenden,23V1201,VSP: Williston,Male,23,1
14C106252,11/04/2014 08:31:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Benson,Rutland,Rutland,23V1201,VSP: Rutland,Female,28,1
14B302300,11/07/2014 12:56:00 AM,VSP: Bradford,Drive/Operate Under Influence|Attempting to Elude Police|DLS|Disorderly Conduct|C&N Operation|Accident - Property|Accident - Property,Bradford,Orange,Orange,23V1201B#3,VSP: Bradford,Male,39,1
14C106302,11/07/2014 01:35:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,19,1
14A304833,11/08/2014 02:00:00 PM,VSP: Middlesex,Vandalism|Disturbing the Peace|Child Abuse/Neglect/Cruelty|Drive/Operate Under Influence|Accident - Property,Orange,Orange,Orange,23V1201,VSP: Middlesex,Female,28,1
14B203685,11/09/2014 02:00:00 AM,VSP: Derby,Accident - Property|Drive/Operate Under Influence|Domestic Abuse Order Violation,Troy,Orleans,Orleans,23V1201,VSP: Derby,Male,50,1
14A204948,11/09/2014 12:23:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,58,1
14B103655,11/10/2014 05:40:00 PM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Female,46,1
14A304858,11/10/2014 05:56:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Berlin,Washington,Washington,23V1201,VSP: Middlesex,Male,32,1
14A304861,11/10/2014 07:00:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property|C&N Operation|Child Abuse/Neglect/Cruelty,Warren,Washington,Washington,23V1201,VSP: Middlesex,Female,41,1
14B302333,11/10/2014 08:30:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Topsham,Orange,Orange,23V1201,VSP: Bradford,Male,30,1
14B103672,11/11/2014 09:01:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,47,1
14C303802,11/17/2014 08:25:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Injury,Arlington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,20,1
14D203322,11/21/2014 04:42:00 AM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Townshend,Windham,Windham,23V1205,VSP: Brattleboro,Male,27,1
14B203829,11/21/2014 04:00:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Female,38,1
